baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Clu	451.192371449724	-0.616892278711824	0.150635575416896	-4.09526286871163	4.21689650025358e-05	0.000797626503605014
Cluap1	231.572916459211	0.453264584794846	0.200977922238633	2.25529540631163	0.0241147927816728	0.165039159064982
Cluh	1642.44359915733	-0.145254175632748	0.106737304674824	-1.36085669462298	0.17355898114204	0.326618232209927
Clvs1	2.7708055204572	-0.36323606900974	1.7342256984306	-0.209451439532036	0.834095840209063	1
Clvs2	4.1894950397661	1.6669870981298	1.43474789038079	1.16186760705909	0.245289246881687	1
Clybl	257.281285524225	0.324070615798308	0.208750054039951	1.55243368577182	0.120558488528465	0.402041272327404
Cma1	2.5178338619621	-2.01920737305052	1.93772612258917	-1.04204993136619	0.297388529983569	1
Cma2	0.238117900650938	1.37813246224105	4.9954112895467	0.275879678841441	0.782640482382354	1
Cmah	1219.44473518798	-0.711745898861925	0.111995026287153	-6.35515631771919	2.08214775970538e-10	2.01436401051625e-08
Cmas	599.735334055208	0.190920256187504	0.141496864566022	1.34928965933674	0.177243945740031	0.492109119132942
Cmbl	44.8755677466648	0.438815875587364	0.433209929641768	1.01294048349776	0.311088589876851	0.898704620878822
Cmc1	210.574971709241	0.277204153464428	0.204647423884376	1.35454504240936	0.17556255337897	0.474730781319612
Cmc2	234.004158132697	0.491359930810332	0.201022886383238	2.44429845601551	0.0145134146304402	0.116708694366828
Cmc4	53.8572947133357	0.17129857465916	0.400516968706305	0.427693676031918	0.668874154660902	1
Cmip	1625.70661994008	-0.120531122163218	0.0987816623701316	-1.2201770983727	0.222397746578447	0.371676889085304
Cmklr1	166.37429687283	-0.768100076731937	0.246172348908888	-3.12017202637256	0.00180745450534299	0.0330657656111628
Cml1	20.7626686700085	1.1043868803697	0.629780071312766	1.75360722048194	0.0794978329472676	0.735957216870721
Cml2	0	NA	NA	NA	NA	NA
Cml3	133.856705404947	-0.444032289634139	0.257969864828548	-1.72125643407711	0.0852043012495293	0.462906308737047
Cml5	12.1610799678658	0.01539738698227	0.805825979307249	0.0191075832470762	0.984755281978971	1
Cmpk1	1850.0692896458	0.0938966405166913	0.0952073329028873	0.986233283233205	0.324018650165375	0.468407435473768
Cmpk2	51.6946510853628	-0.724661176541807	0.424804919987859	-1.70586813486651	0.0880326337894405	0.691041000705765
Cmss1	134.69559115905	-0.219738544759006	0.251321508807552	-0.874332427023862	0.381937244915592	1
Cmtm1	0	NA	NA	NA	NA	NA
Cmtm2a	0	NA	NA	NA	NA	NA
Cmtm2b	0	NA	NA	NA	NA	NA
Cmtm3	1827.24693969443	-0.0345060044544406	0.107822455624901	-0.32002614162751	0.748948513686591	0.737598206742052
Cmtm4	1767.91764500345	0.196702238545424	0.12763489952422	1.54113208282895	0.123284642956414	0.263191113830526
Cmtm5	0.496103715456518	-0.0121234807415845	4.10286895548325	-0.00295487885992122	0.99764235120952	1
Cmtm6	1429.67985817579	0.247033497356292	0.11051791535277	2.23523486276201	0.0254019338374706	0.0897242911292979
Cmtm7	694.762670012132	-0.0261324605086241	0.130278260099054	-0.20058957257147	0.841019512239113	1
Cmtm8	5.01061258440815	0.847245595601946	1.27442310890753	0.664807150529646	0.506173848546948	1
Cmtr1	1350.29718256152	-0.163498585720451	0.107955316581331	-1.51450239689932	0.129898466366883	0.270008111964631
Cmtr2	179.119399747556	0.014713920022192	0.220711337612563	0.0666659002720596	0.946847681536342	1
Cmya5	149.242763373365	0.278163018822467	0.250813881375184	1.10904156220274	0.267412252683849	0.848946287116364
Cnbd2	20.8057667753001	0.121334864851722	0.629710274060566	0.192683635395239	0.847206740349781	1
Cnbp	6844.55416309232	0.209898056505393	0.0779956186667802	2.69115188895594	0.00712057676214824	0.0348247138867938
Cndp1	0	NA	NA	NA	NA	NA
Cndp2	4183.84726231572	0.257683152039088	0.0839417660740984	3.06978473399788	0.00214213107200597	0.0136594210794785
Cnep1r1	817.655883148714	-0.0494662597866528	0.130974025740709	-0.377679921701284	0.70566838512746	0.937167084325263
Cnfn	0	NA	NA	NA	NA	NA
Cnga1	0	NA	NA	NA	NA	NA
Cnga2	1.02046887723804	1.54020963973924	3.08715218215443	0.498909528543025	0.617843121042807	1
Cnga3	0.496103715456518	-0.0121234807415845	4.10286895548325	-0.00295487885992122	0.99764235120952	1
Cnga4	0.502563941130324	-0.0987890146881132	4.08397917298438	-0.0241894021746254	0.9807015314979	1
Cngb1	9.84257512561003	-1.40215659063451	0.920391000622386	-1.52343578944856	0.127649713752775	0.945898408223668
Cngb3	0.516453652732269	-0.0628342286344587	4.04447518818043	-0.0155358175562766	0.987604709658977	1
Cnih1	2670.37103590699	0.220914512794184	0.0896577517492968	2.46397560148408	0.013740546444466	0.0562045572476117
Cnih2	19.5589581194535	0.388223201110523	0.661256230109229	0.587099498550501	0.55713688433802	1
Cnih3	0.252007612252883	1.41940173558917	4.99251556649301	0.284305920869913	0.776175949088643	1
Cnih4	639.266827290302	-0.0569135305901062	0.130950500373279	-0.434618656880821	0.663839250520736	0.941985220539784
Cnksr1	6.8242889120772	-3.04431746203965	1.27940378109469	-2.37948137016983	0.0173370193457301	1
Cnksr2	1.75178792659461	-0.520348973134201	2.21592949160995	-0.234821990096874	0.814346899273484	1
Cnksr3	185.680524518055	0.521575545014854	0.224615693013417	2.32207971766113	0.0202286435763826	0.196420404723628
Cnn1	1104.22667107253	0.251754575734189	0.119522966178956	2.10632804541722	0.0351758667892104	0.209549041310813
Cnn2	9395.28656433424	0.106550919325508	0.0844660465497328	1.2614645017483	0.20714154179955	0.361424987963339
Cnn3	7251.10416542958	-0.0872682585395465	0.0792811654277716	-1.10074389129725	0.271008137818479	0.420823370127619
Cnnm1	1.23080735468508	1.90981361264317	2.70366077110358	0.706380635120738	0.479951460179971	1
Cnnm2	223.983573465206	0.0613681014311712	0.203997014423037	0.300828429301959	0.763545328527758	1
Cnnm3	367.088622683489	0.175482457094068	0.16124391349516	1.08830437869108	0.276460758160123	0.545508240290761
Cnnm4	332.162208460608	-0.48073842146527	0.170841682894417	-2.81394103195749	0.00489382045489011	0.0457546973081051
Cnot1	4032.36908758255	-0.211193090535147	0.097480014656365	-2.16652706998087	0.0302709335910844	0.0996659045399373
Cnot10	748.786178775884	0.111570450671072	0.123422351458762	0.90397281653113	0.366009815706448	0.726384118509501
Cnot11	689.575151501681	-0.0250868115770501	0.127376753307993	-0.196949686073338	0.843866911204073	1
Cnot2	1071.70985897466	-0.0924115332624069	0.11047551187436	-0.83648884440113	0.402879949961528	0.854061911674488
Cnot3	849.555937153175	-0.0978752745404538	0.129671388529513	-0.754794682546163	0.450372184922181	0.910864888947837
Cnot4	519.315660511957	-0.41822537305343	0.14390351535953	-2.90629017650147	0.003657421002052	0.034114204900531
Cnot6	2564.82867603416	0.0455079507938444	0.100562841101843	0.452532469202587	0.650885435764292	0.691594972888846
Cnot6l	1045.05875324479	-0.088840216384667	0.125264846083436	-0.709219059954721	0.478188547399209	0.790915138690185
Cnot7	926.420761571596	-0.193525309411156	0.120848406370469	-1.60138900647057	0.109290786136563	0.374746338684307
Cnot8	1090.68794633651	0.0454048106603556	0.116259282013562	0.390547833032885	0.696131492143748	1
Cnp	318.266644341964	0.200520149923731	0.171328070188249	1.17038702241499	0.241845255800805	0.603192737410882
Cnppd1	1273.32186565498	0.174766851826594	0.106574186910043	1.63986099161244	0.10103407317138	0.405718964528081
Cnpy1	0	NA	NA	NA	NA	NA
Cnpy2	1419.81080671531	0.312084718347006	0.105578641514616	2.95594557639578	0.00311712088526563	0.0186359321439929
Cnpy3	1032.21138937703	0.0966156942677624	0.118713681689361	0.813854754505696	0.415728163261555	0.761940977395139
Cnpy4	1146.53847386699	0.396688092954018	0.109043081057888	3.63790246116969	0.000274867475050995	0.0046435257240313
Cnr1	7.73201574407331	-1.12757837938818	1.03588482110975	-1.08851713666409	0.276366875575505	1
Cnr2	4.68414747184717	1.07259977542571	1.3086410843071	0.81962868833025	0.412427814047332	1
Cnrip1	394.263151080648	-0.202029750552082	0.166130470209962	-1.21609088505407	0.223950302377076	0.49168619088827
Cnst	509.610599626854	0.12886511119463	0.141586832848978	0.910148977850803	0.362743947753734	0.634565435509612
Cntd1	14.5960627973494	-0.378738464495123	0.767989200966306	-0.493155976696786	0.621902381233963	1
Cntf	8.77833073801868	-1.16391538341823	0.971695542260322	-1.19781900070342	0.230987488472119	1
Cntfr	78.082984904131	0.0442502620851134	0.326964756922697	0.135336488560984	0.8923458367531	1
Cntln	654.371738749968	-0.159855118991218	0.134841904145186	-1.18550030871041	0.235819692673762	0.49469141222263
Cntn1	7.90292734728125	0.486136055920036	1.00897458696879	0.481811992292599	0.629939509488113	1
Cntn2	81.0961367183705	-0.166496168401492	0.317403434926563	-0.524556920563932	0.599891240748149	1
Cntn3	0	NA	NA	NA	NA	NA
Cntn4	0	NA	NA	NA	NA	NA
Cntn5	0	NA	NA	NA	NA	NA
Cntn6	0.244096103203635	-1.47853419868463	4.99456067351147	-0.296028879281815	0.767208026804534	1
Cntnap1	47.7386994150145	-0.229118869439949	0.417990103355373	-0.548144244566369	0.583592862483231	1
Cntnap2	0.252007612252883	1.41940173558917	4.99251556649301	0.284305920869913	0.776175949088643	1
Cntnap3	0	NA	NA	NA	NA	NA
Cntnap4	0.238117900650938	1.37813246224105	4.9954112895467	0.275879678841441	0.782640482382354	1
Cntnap5a	0	NA	NA	NA	NA	NA
Cntnap5b	0	NA	NA	NA	NA	NA
Cntnap5c	0	NA	NA	NA	NA	NA
Cntrl	685.056835516657	-0.0434479658720251	0.127072421212842	-0.341914991918279	0.732414866947226	0.90228898405373
Cntrob	278.881304356869	0.202886560617526	0.184011125744988	1.10257768271412	0.270210606306312	0.642173162851304
Coa3	610.903883745544	0.311364399847902	0.134850061864327	2.30896742310112	0.0209453890399927	0.116823126223971
Coa4	70.6045892398716	-0.275288800038438	0.347001384366342	-0.793336316341048	0.427581903451656	1
Coa5	2043.32501234214	-0.206642566384265	0.105856472247949	-1.95210138781352	0.0509261685109308	0.142951114520065
Coa6	173.527001022547	0.0894225696590111	0.223462894112631	0.400167419356611	0.689033209808872	1
Coa7	217.540523227164	0.0356963626027089	0.206788333074539	0.172622710730212	0.862947999303594	1
Coasy	380.319473731556	0.0175659617893376	0.159584388911833	0.110073183906745	0.912351335046716	1
Cobl	56.7544654346103	-0.576942829572391	0.378752873028382	-1.52326984336607	0.127691208617523	0.563524078582338
Cobll1	304.839005341098	0.110546896634011	0.175916883158604	0.628404134095212	0.529739229569632	0.938287872435438
Coch	21.1536157963246	-0.151136622290306	0.611119714482131	-0.247310991134332	0.804667553248709	1
Cog1	691.741412565793	-0.155321364435312	0.127926827023358	-1.2141422409152	0.224693412084315	0.529972864411092
Cog2	676.988364302328	0.00146547657019612	0.128501120961844	0.0114043874421241	0.990900812575076	1
Cog3	893.828896320534	0.0601330770454318	0.124550313798144	0.482801489708714	0.629236692959984	0.975251626111459
Cog4	1020.52162670602	0.22313633223737	0.112576175118833	1.98209196574526	0.0474689485992	0.22142531339523
Cog5	348.53112295238	-0.100223669326575	0.177591366886946	-0.56434989539991	0.572516030843012	0.947520183432517
Cog6	537.545880811338	0.00386573521825894	0.140127774567607	0.0275872162402313	0.977991377748625	1
Cog7	460.157967633126	0.0887976518493489	0.148306239969712	0.598745217109431	0.549342799213749	0.817806539121472
Cog8	492.036709025962	-0.036304545361198	0.150416029213338	-0.241360881224345	0.8092754288513	0.886949555679787
Coil	199.313270425522	-0.172352563211191	0.210015908822922	-0.820664320989666	0.411837499059416	1
Col10a1	8.56684471725426	-0.0688083233808772	0.979881490353706	-0.070221066586368	0.94401770700144	1
Col11a1	219.073265954654	0.165677634610356	0.205829788904008	0.804925445886858	0.420862703497478	0.76085353934477
Col11a2	33.7710212532938	0.784476850861725	0.497462099626441	1.57695802645229	0.11480518336906	0.532551764056861
Col12a1	43446.5988806457	-0.05480804376366	0.0977838949089177	-0.560501745350927	0.57513724951044	0.648167562956014
Col13a1	24.5765605647125	-0.650318490507037	0.570655007591102	-1.13960007685242	0.254452953321791	1
Col14a1	2907.86953339692	0.520694173777632	0.0998423208977369	5.21516496307163	1.83653721239448e-07	4.86359063842643e-06
Col15a1	5504.72626080466	0.27372132516255	0.0810410892957057	3.3775622655291	0.000731313941158342	0.00572806197424897
Col16a1	7101.92763535845	0.515244991459898	0.0764382785522615	6.7406671267148	1.57661036333735e-11	9.772145085357e-10
Col17a1	102.251995814098	-4.74490844093619	0.462364847182408	-10.2622603553256	1.04237738326456e-24	1.31591985692204e-21
Col18a1	2152.48521905091	-0.206439097985928	0.0927101079109702	-2.22671618702215	0.0259662479056299	0.0908809540303612
Col19a1	3.71651315732908	-3.83776791437891	1.98750483962743	-1.93094770782965	0.0534895195006229	1
Col1a1	634113.598969373	0.628788852023984	0.0845552991042081	7.43642159256096	1.03449321696494e-13	9.31098392407954e-12
Col1a2	443132.450629009	0.49878562910673	0.0800328949080376	6.23225774451696	4.59760200696426e-10	2.18424668824816e-08
Col20a1	6.1903880118627	0.509169637917561	1.1514384024475	0.442203105989229	0.658342238686065	1
Col22a1	4.96248322392851	0.848250457375837	1.2565928955706	0.675039991365429	0.499650357397553	1
Col23a1	128.267876223727	-0.181621322004822	0.259335489868164	-0.700333464182441	0.483719077748394	1
Col24a1	530.689812428437	1.05800388747941	0.145012251518179	7.29596207494769	2.96532430470029e-13	3.76981386640586e-11
Col25a1	1.23678555723778	0.521978827413264	2.42984950129921	0.21481940636001	0.829908122014381	1
Col26a1	0.9787997424322	1.47157724173829	3.12817842302654	0.470426248997179	0.638050514203712	1
Col27a1	500.517225136843	0.56097029168863	0.166003375633851	3.37927038860913	0.000726784892507889	0.00833578989642825
Col28a1	554.430559605674	0.722678216833468	0.142405892531782	5.07477748276589	3.87949719590851e-07	1.73749058248664e-05
Col2a1	4.45943204566496	1.26858950125477	1.50817480714847	0.84114221722965	0.400268266732753	1
Col3a1	356805.927808099	0.290865538878284	0.0777938907405773	3.73892520491417	0.000184808697525298	0.00194420528768028
Col4a1	32513.277487627	-0.00796566514320121	0.0788364112189353	-0.101040433221648	0.919518363328004	0.821660340558727
Col4a2	25896.3285841821	-0.0121340921333041	0.0734738016895359	-0.165148554372847	0.86882705679624	0.801553723170894
Col4a3	7.34847579079567	-0.569049627250266	1.06257834635011	-0.535536630503451	0.592278834922474	1
Col4a3bp	1363.832843962	0.0298372479987599	0.113794101857856	0.262203818226278	0.793164309831841	0.760151946940575
Col4a4	18.6162006613884	-0.52559903879707	0.663035660799232	-0.792716093374986	0.427943251781845	1
Col4a5	1915.86274213664	0.401805874185621	0.108128260760411	3.716011626932	0.00020239227275346	0.00205476013354509
Col4a6	42.353926768631	0.368894775309639	0.448562694111521	0.82239290104211	0.410853318329248	1
Col5a1	75786.4729205758	0.274279388170015	0.0769710589293085	3.56340931234839	0.000366069199792894	0.00333998250146974
Col5a2	121495.23010145	0.238107011660159	0.0801848185308778	2.96947746497011	0.00298306691188683	0.0179270666428774
Col5a3	6785.24569568166	-0.217293196724467	0.0780236374031711	-2.78496624813388	0.00535332951204502	0.0285508485175697
Col6a1	35049.9392164995	0.442650517301847	0.0758831232047011	5.8333196975533	5.43353169535524e-09	2.10706194639093e-07
Col6a2	26597.5352482204	0.505649793024771	0.0730220875037579	6.92461432301218	4.37164878366569e-12	2.94124538933617e-10
Col6a3	31340.6320943954	0.104723606359493	0.0903581783707654	1.15898315180484	0.246463052691853	0.40259728365553
Col6a4	15.162882857116	0.570884025845097	0.72113352593936	0.791648155730181	0.42856585971707	1
Col6a5	11.8660878224509	1.25711931225813	0.88378032166019	1.42243415184514	0.154900254673274	1
Col6a6	16.031361097936	1.12625902376241	0.724255054515819	1.55505856222894	0.119932122660266	0.909267547621847
Col7a1	205.984331428059	-0.531733319528498	0.211735009752328	-2.51131506381718	0.0120282291311407	0.130515931141265
Col8a1	3363.29109372493	0.502440041149	0.0876942689715707	5.72945127476785	1.00756024538589e-08	3.64382580479843e-07
Col8a2	113.158884911709	1.33046589078993	0.292371610701359	4.5505987657226	5.3493470042599e-06	0.000285544688638079
Col9a1	0	NA	NA	NA	NA	NA
Col9a2	3.46173364933245	1.80870806335206	1.58051306909788	1.14438032732271	0.252465943173553	1
Col9a3	27.8670535716126	0.582657748180448	0.541594843523418	1.07581849263905	0.282008440102233	1
Colec10	0	NA	NA	NA	NA	NA
Colec11	1.52109951187181	-1.02640437198627	2.34504012820508	-0.437691602647281	0.661609857601851	1
Colec12	2863.73095240284	-0.226770476747717	0.0886857673354002	-2.55701093378484	0.0105575899023067	0.0471048564252954
Colgalt1	7083.38365178315	-0.00358450394030632	0.0762575327695356	-0.0470052440739114	0.962509047983922	0.838693020483593
Colgalt2	10.3999292488465	-0.177607481753015	0.880839713243667	-0.20163428042882	0.840202643709702	1
Colq	2.52961198400445	1.14633226348547	1.89763805183224	0.604083725228127	0.545787979168703	1
Commd1	752.757389558804	0.23021202641351	0.129133438857724	1.7827452629613	0.0746277796607951	0.263877106107761
Commd10	502.063505991414	-0.0612761897435145	0.152426951209282	-0.402003643432994	0.687681344892866	0.87696953906837
Commd2	512.167171551374	0.00130571366412845	0.146813437968553	0.0088936931264298	0.992903953112949	1
Commd3	1043.33453496917	0.21792518242575	0.111042633775264	1.9625361450522	0.0497000967224089	0.257994408291878
Commd4	434.600503656415	0.276219196425791	0.154126035096048	1.79216442084984	0.0731066320698192	0.250228441264877
Commd5	208.764170421421	0.299342684152993	0.207353316130551	1.44363586625509	0.148841430452682	0.475195283464466
Commd6	245.041851210174	0.000779635407354875	0.201211293527541	0.00387470998116793	0.996908436464241	1
Commd7	771.191814994041	0.198550812625996	0.122024596802244	1.62713762494763	0.103707871624501	0.304153769856465
Commd8	733.559151144526	-0.0163561181238568	0.124464751499123	-0.131411648091967	0.89544967472581	1
Commd9	328.833714075682	0.00309004259138607	0.184573604186539	0.016741519487603	0.986642824034194	1
Comp	43.9266932147512	1.42725181750183	0.444221269080961	3.2129299446977	0.00131388332991479	0.044344785272752
Comt	1773.92795558188	-0.122366507213314	0.100429512331783	-1.2184317574804	0.223059943008763	0.381290074105599
Comtd1	295.709550599441	0.242248746886421	0.185791601786226	1.30387350427795	0.192276715512779	0.498955621179333
Copa	11582.5715745663	0.0315554668961684	0.0820422047980419	0.384624803463613	0.7005154147583	0.715895751526404
Copb1	4540.44528237511	-0.088865325341175	0.084883270627059	-1.04691212632006	0.295140108516787	0.447578833535184
Copb2	6250.96191002723	0.031758757185235	0.0783538250120441	0.405324911455864	0.685238697415486	0.707511248887785
Cope	1826.84609309207	-0.0725534737706579	0.104777622160442	-0.69245199761796	0.488653521222353	0.635611535764257
Copg1	5521.46413069959	0.0251629220203696	0.0791987555222978	0.31771865421907	0.750698359846701	0.733217064068779
Copg2	754.688724157932	0.187258915071647	0.124705508880203	1.50160900471153	0.133198116430942	0.356293906128308
Coprs	207.515203542554	0.697275647825763	0.209879670695609	3.32226387393675	0.000892902091997573	0.0196372566973683
Cops2	2799.68385620174	-0.0508979523640995	0.0991092677295255	-0.51355391407999	0.607563907577245	0.660219810148353
Cops3	913.884299422673	-0.102182324877084	0.115961527148281	-0.881174363514739	0.378223452784209	0.699963530163227
Cops4	1207.50722749106	0.0152432902845477	0.115655029714936	0.131799631387576	0.89514277811903	1
Cops5	1459.02701075403	-0.0236255514487511	0.10123606726612	-0.233370893267185	0.815473413035209	0.775622850657665
Cops6	1779.14254544983	-0.2764822389098	0.114923300343624	-2.40579793725997	0.0161371875334553	0.0640081517902947
Cops7a	1365.49729993494	-0.152091169182974	0.103431926759422	-1.47044702683274	0.141440722744031	0.279861322191602
Cops7b	304.68562173193	-0.0136783963364489	0.189588014877603	-0.0721480012609424	0.942484126247177	1
Cops8	1124.62917330456	0.0631934247061137	0.109284406095502	0.578247409341184	0.563097094925413	1
Copz1	2070.99697643366	0.400785280812891	0.0978757491213094	4.09483742817793	4.22464722438328e-05	0.000620993400191106
Copz2	1363.47251791261	-0.0198465106623533	0.113474167721583	-0.174898931279656	0.861159050046443	0.797673843330499
Coq10a	167.901272619695	0.197684469497957	0.230308952827788	0.858344702065378	0.390702152494794	1
Coq10b	815.23624582992	-0.252024081494702	0.124322276676739	-2.02718360885566	0.0426436388098013	0.20415074703985
Coq2	794.178430733572	0.255577245009845	0.123697340977909	2.06614987023438	0.0388143305628092	0.191034846021018
Coq3	348.753747144702	-0.246171113045273	0.167335720709009	-1.47112112107465	0.141258364030782	0.499606462705056
Coq4	129.599145393337	0.0909379647180514	0.265272162975271	0.342810054768275	0.731741361213958	1
Coq5	373.612117302926	-0.0368823768158951	0.160079921064226	-0.230399768882303	0.817781140728569	0.893220680020384
Coq6	293.801406301436	0.167676836696552	0.186930132095432	0.897002718699995	0.36971746630958	0.752276250932675
Coq7	261.286500964364	-0.0287411263291768	0.193202192581943	-0.148761905571991	0.881741511041957	1
Coq9	502.515028555884	0.0202503530973396	0.142884765521531	0.141725067913472	0.887297173472848	1
Corin	0	NA	NA	NA	NA	NA
Coro1a	52.1916013100601	0.0396766445006108	0.395924795422396	0.100212578144497	0.920175560369016	1
Coro1b	2569.91756140371	-0.0616100424897045	0.0980214021824772	-0.628536637080654	0.529652453897194	0.621851975321887
Coro1c	3963.52367388135	-0.0731864248516871	0.0820783403570071	-0.891665505581085	0.372572247749124	0.504913746799064
Coro2a	26.37214631455	-0.005282550286019	0.556140968616629	-0.00949858144628161	0.992421342476254	1
Coro2b	376.984526560101	-0.17078141026148	0.163150957272998	-1.04676928113706	0.295206001524102	0.523420574071277
Coro6	13.4997934945454	-0.702410650235291	0.765106162332869	-0.91805645388293	0.358589311099784	1
Coro7	226.989745075724	-0.0792987066684055	0.198811606951008	-0.398863566793395	0.689993735706308	1
Cort	0.728243413554759	2.96359109356023	3.40463545452442	0.870457684279212	0.384050334645658	1
Cotl1	1855.26065176066	0.15341058250732	0.100217158561917	1.53078160176072	0.125823378151617	0.264932193328207
Cox10	357.605314450243	-0.00158292987681106	0.165070777897802	-0.00958940096466421	0.992348882284935	1
Cox11	257.198607768498	0.296521264972452	0.202236083251183	1.46621344819146	0.142590146019891	0.442525409115825
Cox14	579.325657704107	0.351659121444822	0.141898283616664	2.47824788631569	0.0132029381739802	0.0809012591341434
Cox15	463.73229208094	-0.212575490463321	0.149252096684572	-1.42427138502836	0.154367927517886	0.360228914421823
Cox16	378.783153958289	0.52832438657052	0.164436224849192	3.21294402772295	0.00131381890811533	0.0131655947575789
Cox17	640.989185874158	0.511489677600989	0.132609626851859	3.85710818847552	0.000114736387283369	0.00208228427140126
Cox18	241.718379877544	-0.18281345894619	0.195206462928257	-0.936513352088032	0.349008941232755	0.691041000705765
Cox19	316.016581613432	0.235912934659382	0.174239227560164	1.35395994325056	0.175749157633267	0.522448443651826
Cox20	188.083325005311	0.446124642715731	0.216334905843731	2.06219445251238	0.0391892266588963	0.279676347427284
Cox4i1	4595.56652973839	0.45892568906022	0.0964588797439008	4.75773397201659	1.95778273719959e-06	3.9772839637194e-05
Cox4i2	35.7117838340261	-0.466897770936768	0.488051139286244	-0.956657475730081	0.338740168346813	1
Cox5a	1622.30828687393	0.441078264001942	0.111817086580405	3.94464099799966	7.99196186509646e-05	0.000945495333996587
Cox5b	1493.11506572424	-0.0720378747759634	0.108874318344413	-0.661660856953232	0.508188596016192	0.648562984930545
Cox6a1	3212.37308029729	0.321844189583593	0.0976973645271832	3.29429756003339	0.000986679880494246	0.00746946584678192
Cox6a2	85.1820020695752	-0.585048415681708	0.326634053528059	-1.79114335863775	0.0732702928155804	0.412660518408699
Cox6b1	1528.7874931142	0.527233288241903	0.102790401563895	5.12920739894349	2.90964641445811e-07	7.02888787291614e-06
Cox6b2	6.53026081290451	0.171357366674772	1.10181654271519	0.155522593854417	0.876409343324493	1
Cox6c	1560.20818790969	0.192952832721066	0.116459087359828	1.65682933891533	0.0975539835760201	0.22679280989358
Cox7a1	13.4314448677971	0.714685266655007	0.769501097020562	0.928764454556599	0.353011169364163	1
Cox7a2	770.648682670752	0.0275606278290568	0.144906766023828	0.190195589794095	0.849155866880743	1
Cox7a2l	3421.04057627677	0.552059743973928	0.0890904800016609	6.1966188077967	5.76889879058294e-10	2.60255072264982e-08
Cox7b	938.981208333456	0.0757280835332626	0.147523794996278	0.513327924726809	0.607721953516457	0.929271606295474
Cox7b2	0	NA	NA	NA	NA	NA
Cox7c	1635.05376519868	0.157392938739969	0.110239784086973	1.42773264700696	0.153368825569721	0.326794050793888
Cox8a	1861.02263929666	-0.135373452186391	0.100396855606703	-1.34838338679357	0.177535104525679	0.330940083787468
Cox8b	1.75921741252275	-0.458700166626341	2.0553680987404	-0.223171784609992	0.823401810791134	1
Cox8c	0	NA	NA	NA	NA	NA
Cp	250.670098574745	-0.571974186181249	0.191244100229436	-2.99080696081631	0.00278241323767907	0.0300209678060764
Cpa1	0	NA	NA	NA	NA	NA
Cpa2	0.740681841781262	0.884104151445983	3.47037678971982	0.254757395238734	0.798910483363309	1
Cpa3	3.01587088391517	-0.515060604241262	1.62185427688895	-0.317575143205378	0.750807231604234	1
Cpa4	0.752638246886656	-3.06445116847768	3.36441159917766	-0.910843123126405	0.362378037394095	1
Cpa5	0	NA	NA	NA	NA	NA
Cpa6	13.5671304629955	-0.153683220071846	0.779356137958568	-0.197192544700298	0.843676864543359	1
Cpb1	0	NA	NA	NA	NA	NA
Cpb2	0.244096103203635	-1.47853419868463	4.99456067351147	-0.296028879281815	0.767208026804534	1
Cpd	4211.492473575	-0.0879728788663255	0.100790415245926	-0.872829808783645	0.38275584936486	0.514063388156078
Cpe	1605.83592487869	0.322059546123502	0.100648093546213	3.19985739198952	0.00137495601115641	0.0097434420970483
Cpeb1	485.321705146029	-0.129466713479369	0.145682084740152	-0.888693443056464	0.374167855960398	0.597501060415338
Cpeb2	559.236340097434	-0.152613391291949	0.162057373494432	-0.941724452279812	0.346333732628311	0.613114352998127
Cpeb3	186.561048195484	0.0424098020161272	0.22302997881397	0.190152921332164	0.849189301289581	1
Cpeb4	879.175010934456	-0.278407026209444	0.119049621179904	-2.33857969013377	0.0193571969403065	0.138002503285404
Cped1	1170.08000143383	0.196254649571244	0.112510796371144	1.74431837566816	0.0811035891700522	0.357720207363889
Cphx1	7.66028252745306	0.806888442695934	1.01833619656231	0.792359581658612	0.428151039638179	1
Cphx2	0	NA	NA	NA	NA	NA
Cplx1	0.238117900650938	1.37813246224105	4.9954112895467	0.275879678841441	0.782640482382354	1
Cplx2	109.467692751622	0.0258457439475977	0.282223836801791	0.0915788837700106	0.927032629246215	1
Cplx3	0.490125512903821	2.39043539834657	3.99535505411695	0.598303621572603	0.54963736056062	1
Cplx4	0.48819220640727	-2.44440612192712	4.35890702820083	-0.560784184226124	0.574944669725653	1
Cpm	7.55446563212851	-1.51265620727512	1.0501809089967	-1.44037679062387	0.149760826408709	0.799912940711258
Cpn1	0.508542143683021	-2.49609936283284	3.93998200677027	-0.633530650278014	0.526387171906473	1
Cpn2	1.00657916563609	1.5200711908905	2.8952259412465	0.525026792981848	0.599564565484208	1
Cpne1	2652.17077126065	-0.195635077522545	0.111755983576519	-1.75055573099219	0.0800224663873038	0.195388646495571
Cpne2	876.465777909855	-0.192540252874081	0.117143174160772	-1.64363185694312	0.10025226940121	0.331437594743522
Cpne3	1279.5306505504	-0.365020195021244	0.11542129731265	-3.16250296539716	0.00156419142509461	0.0223172743166039
Cpne4	1.23485225074123	-2.03814435129073	2.70382370486187	-0.753800755436034	0.450968870306054	1
Cpne5	1.50720980026986	-1.05311114006428	2.23799611782546	-0.470559860080333	0.637955077808679	1
Cpne6	0	NA	NA	NA	NA	NA
Cpne7	4.78154852211172	-0.509327854961591	1.27514088524458	-0.399428691257044	0.689577356742388	1
